"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C2346","3","10","41","0","2021","2","",105,4009,4014,4058,40526796,474462,6497,774,"",3.02,1.30,1.31,1.35,1.40,0.60,1.38,1.06,"",1,1.0,38,1.0,350,9.6,319,8.5,1714375,4.4,127774,36.9,1241,23.6,-13,-1.7
"C2346","5","10","41","0","2021","2","",2058,26562,26504,26647,267174947,48451470,794602,773,"",0.96,0.99,0.99,0.99,0.98,1.01,1.00,0.99,"",128,6.6,2744,11.5,1805,7.3,593,2.3,34217162,14.7,7489515,18.3,374992,89.4,52,7.2
"C2350","0","10","80","0","2021","2","",901,20333,19937,20040,193136651,64503807,564154,739,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.1,2904,16.7,1850,10.2,1247,6.6,25940269,15.5,12864142,24.9,141277,33.4,29,4.1
"C2354","0","10","40","0","2021","2","",8162,136213,135593,133888,1799193594,135119806,937722,1023,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",249,3.1,10343,8.2,7806,6.1,6015,4.7,191281723,11.9,18752919,16.1,413243,78.8,50,5.1
"C2354","1","10","41","0","2021","2","",50,4650,4620,4611,103281400,0,0,1717,"",1.08,1.68,1.69,1.72,1.97,0.00,0.00,1.16,"",0,0.0,11,0.2,-23,-0.5,-92,-2.0,4256179,4.3,0,0.0,0,0.0,83,5.1
"C2354","2","10","41","0","2021","2","",76,21273,21340,20425,373143411,0,0,1366,"",1.44,4.79,4.89,4.83,6.29,0.00,0.00,1.30,"",0,0.0,-2347,-9.9,-1084,-4.8,-729,-3.4,4892439,1.3,0,0.0,0,0.0,101,8.0
"C2354","3","10","41","0","2021","2","",34,10082,10057,9368,137867812,1139562,1567,1078,"",0.26,0.76,0.76,0.74,0.85,0.52,0.28,1.13,"",1,3.0,-482,-4.6,-455,-4.3,-393,-4.0,9460691,7.4,33101,3.0,432,38.1,117,12.2
"C2354","5","10","41","0","2021","2","",8002,100208,99576,99484,1184900971,133980244,936155,914,"",1.01,0.87,0.86,0.87,0.78,1.02,1.01,0.90,"",248,3.2,13161,15.1,9368,10.4,7229,7.8,172672414,17.1,18719818,16.2,412811,78.9,47,5.4
"C2358","0","10","40","0","2021","2","",5146,89872,90238,89847,1200294829,156425700,1542757,1026,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",366,7.7,8892,11.0,6025,7.2,3760,4.4,150699118,14.4,16082139,11.5,103831,7.2,62,6.4
"C2358","1","10","41","0","2021","2","",23,479,453,449,9295106,0,0,1553,"",0.79,0.26,0.25,0.25,0.27,0.00,0.00,1.05,"",0,0.0,-46,-8.8,-61,-11.9,-58,-11.4,-104674,-1.1,0,0.0,0,0.0,150,10.7
"C2358","2","10","41","0","2021","2","",34,2647,2643,2474,27286558,566357,6034,811,"",1.02,0.90,0.91,0.87,0.69,0.53,2.63,0.77,"",1,3.0,132,5.2,118,4.7,64,2.7,737706,2.8,438946,344.5,5078,531.2,-11,-1.3
"C2358","3","10","41","0","2021","2","",63,7454,7373,7377,88123280,128591,1626,916,"",0.78,0.85,0.84,0.86,0.81,0.05,0.18,0.96,"",0,0.0,15,0.2,273,3.8,299,4.2,6289753,7.7,11322,9.7,1262,346.7,42,4.8
"C2358","5","10","41","0","2021","2","",5026,79292,79769,79547,1075589885,155730752,1535097,1040,"",1.00,1.04,1.04,1.04,1.06,1.02,1.00,1.02,"",365,7.8,8791,12.5,5695,7.7,3455,4.5,143776333,15.4,15631871,11.2,97491,6.8,66,6.8
"C2362","0","10","80","0","2021","2","",1075,14148,14263,14428,176107476,21468299,349254,949,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,3.0,369,2.7,356,2.6,682,5.0,14410022,8.9,4644852,27.6,155886,80.6,48,5.3
"C2366","0","10","80","0","2021","2","",997,16216,16346,16369,161251827,36736094,677925,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-1.2,227,1.4,230,1.4,183,1.1,12262212,8.2,5747698,18.5,148126,28.0,48,6.7
"C2370","0","10","80","0","2021","2","",1298,19240,19036,19092,209853483,79204558,494312,844,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.2,288,1.5,257,1.4,255,1.4,5316547,2.6,7039002,9.8,29435,6.3,10,1.2
"C2378","0","10","80","0","2021","2","",1198,20242,20355,20511,233542056,92406368,818386,882,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.3,777,4.0,688,3.5,121,0.6,15633628,7.2,3483472,3.9,152182,22.8,37,4.4
"C2382","0","10","80","0","2021","2","",1844,18373,18549,18838,261895628,144206928,2459859,1084,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",82,4.7,2993,19.5,3512,23.4,1505,8.7,50068545,23.6,28450556,24.6,439381,21.7,60,5.9
"C2386","0","10","80","0","2021","2","",2043,24174,24395,24842,267346882,72998636,694775,840,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,1.1,3049,14.4,1736,7.7,1154,4.9,24467199,10.1,13336692,22.4,141102,25.5,9,1.1
"C2390","0","10","40","0","2021","2","",2147,32985,33409,33665,391555933,54070166,1706904,903,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.5,5941,22.0,4455,15.4,2609,8.4,49872713,14.6,14746427,37.5,457896,36.7,-3,-0.3
"C2390","1","10","41","0","2021","2","",25,697,710,714,17853824,0,0,1943,"",2.06,1.04,1.06,1.06,1.57,0.00,0.00,1.49,"",0,0.0,-9,-1.3,-15,-2.1,-24,-3.3,-207050,-1.1,0,0.0,0,0.0,21,1.1
"C2390","2","10","41","0","2021","2","",13,204,193,195,2878787,0,0,1122,"",0.94,0.19,0.18,0.18,0.22,0.00,0.00,1.21,"",1,8.3,5,2.5,21,12.2,9,4.8,164280,6.1,0,0.0,0,0.0,-3,-0.3
"C2390","3","10","41","0","2021","2","",87,3168,3157,2915,43269334,270708,5790,1081,"",2.57,0.98,0.97,0.91,1.22,0.31,0.58,1.28,"",-1,-1.1,108,3.5,139,4.6,28,1.0,1977880,4.8,36003,15.3,774,15.4,18,1.7
"C2390","5","10","41","0","2021","2","",2022,28916,29349,29841,327553988,53799458,1701114,858,"",0.97,1.03,1.03,1.04,0.99,1.02,1.00,0.95,"",-11,-0.5,5837,25.3,4310,17.2,2596,9.5,47937603,17.1,14710424,37.6,457122,36.7,2,0.2
"C2394","0","10","80","0","2021","2","",1909,22692,22895,23195,324179026,128287842,2427605,1088,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,3.1,-369,-1.6,-189,-0.8,187,0.8,-7357046,-2.2,9461827,8.0,1159925,91.5,-18,-1.6
"C2398","0","10","80","0","2021","2","",1318,16793,17014,17060,180657250,32932680,522482,820,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,2.6,1834,12.3,1653,10.8,475,2.9,25446170,16.4,4967746,17.8,140856,36.9,56,7.3
"C2402","0","10","40","0","2021","2","",3580,47935,50101,52097,648436956,106539460,4367672,997,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.0,6563,15.9,6184,14.1,5317,11.4,94311672,17.0,29082582,37.5,2392487,121.1,29,3.0
"C2402","1","10","41","0","2021","2","",55,303,307,309,5037133,0,0,1265,"",2.72,0.31,0.30,0.30,0.27,0.00,0.00,0.88,"",0,0.0,-34,-10.1,-4,-1.3,-11,-3.4,289421,6.1,0,0.0,0,0.0,133,11.7
"C2402","2","10","41","0","2021","2","",70,1974,2003,2037,52246519,0,0,2005,"",3.03,1.26,1.24,1.24,2.44,0.00,0.00,1.96,"",0,0.0,-34,-1.7,-65,-3.1,-118,-5.5,18061948,52.8,0,0.0,0,0.0,739,58.4
"C2402","3","10","41","0","2021","2","",91,7179,7201,6940,104017725,28698,849,1126,"",1.61,1.53,1.48,1.40,1.78,0.02,0.03,1.21,"",0,0.0,134,1.9,330,4.8,587,9.2,3917822,3.9,-1857,-6.1,539,173.9,-14,-1.2
"C2402","5","10","41","0","2021","2","",3364,38479,40590,42811,487135579,106510762,4366823,922,"",0.97,0.94,0.95,0.96,0.89,1.02,1.01,0.93,"",1,0.0,6497,20.3,5923,17.1,4859,12.8,72042481,17.4,29084439,37.6,2391948,121.1,6,0.7
"C2406","0","10","80","0","2021","2","",4899,40484,38744,42115,565276640,152352286,2446927,1075,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",223,4.8,6489,19.1,2649,7.3,3778,9.9,76795163,15.7,26466887,21.0,887394,56.9,35,3.4
"C2410","0","10","80","0","2021","2","",1174,15434,15766,15982,194211193,33010009,1128092,950,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,1482,10.6,1313,9.1,525,3.4,22751700,13.3,4793736,17.0,535990,90.5,48,5.3
"C2414","0","10","40","0","2021","2","",2362,40438,40692,40677,424221257,199992238,943117,804,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,1.9,1826,4.7,1622,4.2,942,2.4,23850052,6.0,18945215,10.5,104264,12.4,17,2.2
"C2414","1","10","41","0","2021","2","",35,1173,1188,1196,20163150,0,0,1308,"",2.62,1.43,1.45,1.47,1.63,0.00,0.00,1.13,"",-1,-2.8,3,0.3,10,0.8,14,1.2,1813332,9.9,0,0.0,0,0.0,108,9.0
"C2414","2","10","41","0","2021","2","",18,3071,3064,3038,35829891,0,0,901,"",1.18,2.33,2.34,2.36,2.56,0.00,0.00,1.09,"",1,5.9,-59,-1.9,-42,-1.4,-76,-2.4,-3427170,-8.7,0,0.0,0,0.0,-68,-7.0
"C2414","3","10","41","0","2021","2","",56,4339,4362,4162,42785098,309743,186,768,"",1.50,1.10,1.10,1.08,1.12,0.10,0.03,1.02,"",0,0.0,-372,-7.9,-118,-2.6,-19,-0.5,-1914863,-4.3,19563,6.7,12,6.9,-3,-0.4
"C2414","5","10","41","0","2021","2","",2253,31855,32078,32281,325443118,199682495,942931,781,"",0.98,0.93,0.93,0.93,0.90,1.02,1.01,0.97,"",45,2.0,2254,7.6,1772,5.8,1023,3.3,27378753,9.2,18925652,10.5,104252,12.4,26,3.4
"C2422","0","10","40","0","2021","2","",3408,48977,49556,50454,633513873,289483165,2423690,981,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",53,1.6,4089,9.1,2331,4.9,2297,4.8,41790558,7.1,26504508,10.1,-36953,-1.5,8,0.8
"C2422","1","10","41","0","2021","2","",67,1046,1045,1045,18635689,0,0,1371,"",3.48,1.05,1.05,1.03,1.01,0.00,0.00,0.97,"",0,0.0,-16,-1.5,-17,-1.6,-31,-2.9,530577,2.9,0,0.0,0,0.0,65,5.0
"C2422","2","10","41","0","2021","2","",46,4068,4043,4502,68237491,48847,2315,1248,"",2.09,2.55,2.53,2.82,3.27,0.02,0.64,1.24,"",1,2.2,35,0.9,29,0.7,543,13.7,3624790,5.6,8895,22.3,514,28.5,6,0.5
"C2422","3","10","41","0","2021","2","",87,5644,5694,5877,74045824,974550,1455,993,"",1.62,1.18,1.18,1.23,1.30,0.21,0.10,1.08,"",0,0.0,562,11.1,523,10.1,722,14.0,5846470,8.6,6726,0.7,-1160,-44.4,-28,-2.7
"C2422","5","10","41","0","2021","2","",3208,38219,38774,39030,472594869,288459768,2419920,940,"",0.97,0.92,0.92,0.91,0.88,1.02,1.01,0.96,"",52,1.6,3508,10.1,1796,4.9,1063,2.8,31788721,7.2,26488887,10.1,-36307,-1.5,12,1.3
"C2426","0","10","40","0","2021","2","",2925,41299,41443,41961,491474911,66255346,814471,909,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",35,1.2,4024,10.8,3415,9.0,2311,5.8,59816966,13.9,8002021,13.7,63931,8.5,42,4.8
"C2426","1","10","41","0","2021","2","",47,737,730,737,13353910,0,0,1398,"",2.84,0.88,0.88,0.88,0.93,0.00,0.00,1.06,"",0,0.0,-15,-2.0,-18,-2.4,-9,-1.2,275189,2.1,0,0.0,0,0.0,54,4.0
"C2426","2","10","41","0","2021","2","",34,459,454,478,5890455,0,0,977,"",1.80,0.34,0.34,0.36,0.36,0.00,0.00,1.05,"",1,3.0,30,7.0,18,4.1,30,6.7,679722,13.0,0,0.0,0,0.0,61,6.7
"C2426","3","10","41","0","2021","2","",71,5341,5452,5571,62963178,437387,1988,888,"",1.54,1.32,1.35,1.40,1.42,0.41,0.41,1.05,"",-1,-1.4,273,5.4,625,12.9,716,14.7,2179250,3.6,132382,43.4,322,19.3,-63,-6.6
"C2426","5","10","41","0","2021","2","",2773,34762,34807,35175,409267368,65817959,812483,902,"",0.98,0.99,0.99,0.98,0.98,1.02,1.00,1.00,"",35,1.3,3736,12.0,2790,8.7,1574,4.7,56682805,16.1,7869639,13.6,63609,8.5,60,7.1
"C2430","0","10","40","0","2021","2","",5393,62930,63581,63984,760075832,189595564,3748309,921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",254,4.9,7669,13.9,5905,10.2,4250,7.1,91153911,13.6,36379684,23.7,1353174,56.5,27,3.0
"C2430","1","10","41","0","2021","2","",46,1791,1832,1865,37926393,0,0,1595,"",1.51,1.40,1.43,1.45,1.71,0.00,0.00,1.20,"",1,2.2,85,5.0,77,4.4,67,3.7,1961984,5.5,0,0.0,0,0.0,17,1.1
"C2430","2","10","41","0","2021","2","",24,2053,2096,2074,24674269,0,0,915,"",0.69,1.00,1.02,1.03,0.98,0.00,0.00,0.97,"",0,0.0,-15,-0.7,15,0.7,-26,-1.2,815328,3.4,0,0.0,0,0.0,34,3.9
"C2430","3","10","41","0","2021","2","",40,6166,6437,6293,72912027,7403461,32023,890,"",0.47,1.00,1.04,1.03,1.06,2.40,1.45,1.03,"",0,0.0,189,3.2,656,11.3,387,6.6,2269033,3.2,491413,7.1,5469,20.6,-33,-3.6
"C2430","5","10","41","0","2021","2","",5283,52920,53216,53752,624563143,182192103,3716286,901,"",1.01,0.99,0.98,0.98,0.97,0.98,1.00,0.98,"",253,5.0,7410,16.3,5157,10.7,3822,7.7,86107566,16.0,35888271,24.5,1347705,56.9,35,4.0
"C2434","0","10","40","0","2021","2","",24757,530432,536870,541086,7230588794,837080016,20868472,1037,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,0.2,91381,20.8,74526,16.1,44069,8.9,1046292420,16.9,270962794,47.9,6653922,46.8,16,1.6
"C2434","1","10","41","0","2021","2","",116,3409,3410,3376,68009065,0,0,1539,"",0.83,0.32,0.32,0.31,0.32,0.00,0.00,1.03,"",-1,-0.9,-45,-1.3,-40,-1.2,-89,-2.6,2718208,4.2,0,0.0,0,0.0,86,5.9
"C2434","2","10","41","0","2021","2","",67,5471,5041,5052,88319384,0,0,1310,"",0.42,0.32,0.29,0.30,0.37,0.00,0.00,1.23,"",0,0.0,-99,-1.8,54,1.1,512,11.3,5075816,6.1,0,0.0,0,0.0,38,3.0
"C2434","3","10","41","0","2021","2","",326,35098,35703,34689,474381096,418637,6187,1038,"",0.84,0.68,0.68,0.67,0.73,0.03,0.05,1.07,"",2,0.6,37,0.1,1090,3.1,2585,8.1,16883857,3.7,101436,32.0,898,17.0,1,0.1
"C2434","5","10","41","0","2021","2","",24248,486454,492716,497969,6599879249,836661379,20862285,1031,"",1.01,1.08,1.08,1.08,1.08,1.02,1.01,1.00,"",41,0.2,91488,23.2,73422,17.5,41061,9.0,1021614539,18.3,270861358,47.9,6653024,46.8,18,1.8
"C2438","0","10","80","0","2021","2","",448,7001,7071,7074,73020423,30280562,217324,797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-4.9,-308,-4.2,-226,-3.1,-282,-3.8,-5475318,-7.0,-2387452,-7.3,-115902,-34.8,-28,-3.4
"C2442","0","10","40","0","2021","2","",2735,29174,29408,29611,325848060,193584518,4371155,853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",125,4.8,3798,15.0,2590,9.7,1665,6.0,42168480,14.9,27796088,16.8,1482465,51.3,36,4.4
"C2442","1","10","41","0","2021","2","",17,262,304,314,5368415,0,0,1408,"",1.10,0.44,0.51,0.53,0.57,0.00,0.00,1.14,"",-1,-5.6,17,6.9,35,13.0,34,12.1,822594,18.1,0,0.0,0,0.0,87,6.6
"C2442","2","10","41","0","2021","2","",13,439,434,465,6537773,0,0,1128,"",0.74,0.46,0.46,0.50,0.61,0.00,0.00,1.29,"",0,0.0,13,3.1,4,0.9,11,2.4,703211,12.1,0,0.0,0,0.0,100,9.7
"C2442","3","10","41","0","2021","2","",57,2585,2581,2659,41374339,645409,9831,1220,"",1.32,0.91,0.90,0.94,1.41,0.21,0.38,1.53,"",0,0.0,-141,-5.2,-40,-1.5,22,0.8,1694507,4.3,55533,9.4,2966,43.2,73,6.4
"C2442","5","10","41","0","2021","2","",2648,25888,26089,26173,272567533,192939109,4361324,805,"",1.00,1.04,1.04,1.04,0.99,1.02,1.01,0.95,"",126,5.0,3909,17.8,2591,11.0,1598,6.5,38948168,16.7,27740555,16.8,1479499,51.3,35,4.5
"C2446","0","10","80","0","2021","2","",896,11440,11537,11692,119401811,45466958,507260,795,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.6,59,0.5,-2,0.0,-56,-0.5,4327500,3.8,64478,0.1,144763,39.9,29,3.8
"C2450","0","10","40","0","2021","2","",2796,34781,35148,35470,406794614,225687163,2497549,891,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,0.5,4299,14.1,2328,7.1,1645,4.9,44854459,12.4,27550688,13.9,247398,11.0,31,3.6
"C2450","1","10","41","0","2021","2","",59,1681,1681,1698,28533107,0,0,1301,"",3.73,2.38,2.38,2.39,2.41,0.00,0.00,1.01,"",-2,-3.3,-62,-3.6,-46,-2.7,-55,-3.1,2226171,8.5,0,0.0,0,0.0,139,12.0
"C2450","2","10","41","0","2021","2","",14,938,947,946,12136404,12136404,30119,989,"",0.78,0.83,0.84,0.84,0.90,7.87,8.12,1.08,"",-1,-6.7,22,2.4,32,3.5,17,1.8,1866778,18.2,1866778,18.2,4558,17.8,130,15.1
"C2450","3","10","41","0","2021","2","",51,2947,2924,3053,43217571,12729988,44605,1118,"",1.16,0.87,0.85,0.91,1.18,3.47,3.03,1.34,"",0,0.0,82,2.9,174,6.3,192,6.7,2008878,4.9,-101356,-0.8,-770,-1.7,-4,-0.4
"C2450","5","10","41","0","2021","2","",2672,29215,29596,29773,322907532,200820771,2422825,841,"",0.98,0.99,0.99,0.98,0.94,0.91,0.98,0.95,"",16,0.6,4257,17.1,2168,7.9,1491,5.3,38752632,13.6,25785266,14.7,243610,11.2,28,3.4
"C2454","0","10","40","0","2021","2","",8544,106058,106892,107643,1462528416,341838188,5174760,1053,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",374,4.6,3363,3.3,2869,2.8,2893,2.8,77161794,5.6,37319590,12.3,1564489,43.3,27,2.6
"C2454","1","10","41","0","2021","2","",46,600,602,615,10460972,0,0,1329,"",0.95,0.28,0.28,0.29,0.25,0.00,0.00,0.87,"",1,2.2,-2,-0.3,-15,-2.4,9,1.5,77982,0.8,0,0.0,0,0.0,16,1.2
"C2454","2","10","41","0","2021","2","",22,3028,3026,3016,33822511,0,0,861,"",0.40,0.88,0.88,0.89,0.70,0.00,0.00,0.80,"",1,4.8,12,0.4,50,1.7,146,5.1,-856323,-2.5,0,0.0,0,0.0,-42,-4.7
"C2454","3","10","41","0","2021","2","",87,12491,12704,12603,154591370,41690479,125166,944,"",0.65,1.21,1.22,1.23,1.17,7.50,4.11,0.96,"",0,0.0,283,2.3,831,7.0,797,6.8,8091878,5.5,5583200,15.5,16775,15.5,2,0.2
"C2454","5","10","41","0","2021","2","",8389,89939,90560,91409,1263653563,300147709,5049594,1072,"",1.01,1.00,1.00,1.00,1.02,0.90,0.98,1.02,"",372,4.6,3070,3.5,2003,2.3,1941,2.2,69848257,5.9,31736390,11.8,1547714,44.2,32,3.1
"C2458","0","10","40","0","2021","2","",8650,167049,167899,170699,2199843043,436878797,6288920,1004,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",128,1.5,15955,10.6,12636,8.1,7567,4.6,198296289,9.9,60828545,16.2,248203,4.1,20,2.0
"C2458","1","10","41","0","2021","2","",53,1376,1359,1371,24970880,0,0,1403,"",1.08,0.41,0.40,0.40,0.39,0.00,0.00,0.97,"",0,0.0,-62,-4.3,-55,-3.9,-65,-4.5,-512145,-2.0,0,0.0,0,0.0,32,2.3
"C2458","2","10","41","0","2021","2","",27,1713,1710,1528,27379864,0,0,1276,"",0.48,0.31,0.32,0.28,0.38,0.00,0.00,1.24,"",1,3.8,-21,-1.2,-7,-0.4,182,13.5,1179453,4.5,0,0.0,0,0.0,16,1.3
"C2458","3","10","41","0","2021","2","",302,16968,16745,16934,199304091,1716,0,908,"",2.22,1.04,1.02,1.04,1.00,0.00,0.00,0.97,"",9,3.1,1526,9.9,1764,11.8,1445,9.3,11715664,6.2,78,4.8,0,0.0,-35,-3.7
"C2458","5","10","41","0","2021","2","",8268,146992,148085,150866,1948188208,436877081,6288920,1008,"",0.98,1.04,1.04,1.04,1.04,1.02,1.01,1.01,"",118,1.4,14512,11.0,10934,8.0,6005,4.1,185913317,10.5,60828467,16.2,248203,4.1,27,2.8
"C2462","0","10","80","0","2021","2","",1365,24210,24168,24212,265400428,31549953,315914,844,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,5.7,2425,11.1,1660,7.4,811,3.5,40477964,18.0,7786786,32.8,86157,37.5,77,10.0
"C2464","0","10","80","0","2021","2","",2617,25032,25532,25981,305456862,107300875,2943160,921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",120,4.8,3202,14.7,3388,15.3,2379,10.1,37998641,14.2,17055253,18.9,674363,29.7,8,0.9
"C2466","0","10","40","0","2021","2","",19870,341716,343151,341464,4384419632,1919202475,10788768,986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",483,2.5,31501,10.2,24805,7.8,16218,5.0,500630642,12.9,271518250,16.5,2011539,22.9,46,4.9
"C2466","1","10","41","0","2021","2","",84,4215,4258,4254,84644135,0,0,1535,"",0.75,0.61,0.62,0.62,0.66,0.00,0.00,1.08,"",0,0.0,62,1.5,139,3.4,135,3.3,4038583,5.0,0,0.0,0,0.0,34,2.3
"C2466","2","10","41","0","2021","2","",67,9603,9672,9220,129747540,80295,48,1051,"",0.52,0.86,0.88,0.85,0.90,0.01,0.00,1.04,"",3,4.7,-288,-2.9,275,2.9,321,3.6,694432,0.5,3437,4.5,4,9.1,-6,-0.6
"C2466","3","10","41","0","2021","2","",286,26805,26360,23413,291244537,116560,627,878,"",0.91,0.80,0.79,0.72,0.74,0.00,0.01,0.95,"",3,1.1,-262,-1.0,-222,-0.8,-448,-1.9,6601559,2.3,9476,8.8,207,49.3,31,3.7
"C2466","5","10","41","0","2021","2","",19433,301093,302861,304577,3878783420,1919005620,10788093,985,"",1.01,1.04,1.04,1.05,1.04,1.02,1.01,1.00,"",477,2.5,31989,11.9,24613,8.8,16210,5.6,489296068,14.4,271505337,16.5,2011328,22.9,49,5.2
"C2470","0","10","80","0","2021","2","",677,13975,13988,14140,165173397,42287409,837334,905,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,3.0,3190,29.6,1800,14.8,573,4.2,31153512,23.2,26937716,175.5,639681,323.6,59,7.0
"C2474","0","10","80","0","2021","2","",1197,15459,15489,15337,144410084,48487099,297998,720,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-33,-2.7,317,2.1,283,1.9,-219,-1.4,4557789,3.3,2441121,5.3,-13579,-4.4,17,2.4
"C2478","0","10","40","0","2021","2","",4026,75960,76528,75981,931877764,311604494,1985602,941,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",138,3.5,6402,9.2,5968,8.5,4206,5.9,94198169,11.2,47704439,18.1,496099,33.3,29,3.2
"C2478","1","10","41","0","2021","2","",28,710,703,705,14610997,0,0,1592,"",1.23,0.46,0.46,0.46,0.54,0.00,0.00,1.17,"",0,0.0,-45,-6.0,-44,-5.9,-48,-6.4,-295143,-2.0,0,0.0,0,0.0,67,4.4
"C2478","2","10","41","0","2021","2","",22,7786,7787,7488,134068582,0,0,1342,"",0.85,3.14,3.16,3.12,4.36,0.00,0.00,1.39,"",0,0.0,-553,-6.6,-411,-5.0,-501,-6.3,-4363297,-3.2,0,0.0,0,0.0,39,3.0
"C2478","3","10","41","0","2021","2","",75,15597,15728,15662,203652541,62280,37,1000,"",1.18,2.10,2.11,2.17,2.42,0.01,0.00,1.14,"",-1,-1.3,-321,-2.0,198,1.3,604,4.0,13384524,7.0,-865,-1.4,-1,-2.6,56,5.9
"C2478","5","10","41","0","2021","2","",3901,51867,52310,52126,579545644,311542214,1985565,856,"",1.00,0.80,0.80,0.80,0.73,1.02,1.01,0.91,"",139,3.7,7321,16.4,6225,13.5,4151,8.7,85472085,17.3,47705304,18.1,496100,33.3,33,4.0
"C2482","0","10","80","0","2021","2","",1237,17828,18113,18294,192024690,26303040,609307,817,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.2,2365,15.3,1783,10.9,948,5.5,26725787,16.2,4706101,21.8,208406,52.0,41,5.3
"C2486","0","10","40","0","2021","2","",23945,392000,394446,392895,4962285986,1210936442,10155345,971,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",833,3.6,43695,12.5,34686,9.6,19533,5.2,563999693,12.8,214917468,21.6,1594759,18.6,32,3.4
"C2486","1","10","41","0","2021","2","",94,2948,2892,2890,53212571,0,0,1407,"",0.69,0.37,0.36,0.37,0.37,0.00,0.00,1.00,"",4,4.4,88,3.1,-14,-0.5,-16,-0.6,1161584,2.2,0,0.0,0,0.0,22,1.6
"C2486","2","10","41","0","2021","2","N",107,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",3,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","3","10","41","0","2021","2","N",385,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",-5,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","5","10","41","0","2021","2","",23359,334194,336971,336633,4216235335,1205923224,10146423,965,"",1.00,1.00,1.00,1.00,1.00,1.02,1.01,1.00,"",831,3.7,45173,15.6,36154,12.0,21114,6.7,555631084,15.2,214887521,21.7,1596116,18.7,32,3.4
